frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_negintsoft,fac_posintsoft,neu_exp,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_cominthard,fac_happsuprinthard,fac_happsuprintsoft,error_reason,dbm_master_url
119,0,3.9330000000000003,0.98,1,0.0,0.0,1.54,0.0,0.0,1.85,0.01,0.0,0.0,0.0,0.1,0.15,0.01,0.0,0.05,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.25666666666666665,0.0,0.28250000000000003,0.28250000000000003,0,0,0.16433333333333336,0,0.0,0.565,0.11738095238095239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
120,0,3.967,0.98,1,0.0,0.0,1.46,0.0,0.0,1.89,0.01,0.0,0.0,0.0,0.1,0.14,0.01,0.0,0.05,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.24333333333333332,0.0,0.2791666666666666,0.2791666666666666,0,0,0.1603333333333333,0,0.0,0.5583333333333333,0.1145238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
121,0,4.0,0.98,1,0.0,0.0,1.43,0.0,0.0,1.73,0.01,0.0,0.0,0.0,0.08,0.06,0.0,0.03,0.09,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.2383333333333333,0.0,0.26333333333333336,0.26333333333333336,0,0,0.15300000000000002,0,0.0,0.5266666666666666,0.1092857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
122,0,4.033,0.98,1,0.0,0.0,1.45,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.03,0.11,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.24166666666666667,0.0,0.25916666666666666,0.25916666666666666,0,0,0.152,0,0.0,0.5183333333333333,0.10857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
123,0,4.067,0.98,1,0.0,0.0,1.43,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.02,0.18,0.04,0.05,0.14,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.2383333333333333,0.0,0.2508333333333333,0.2508333333333333,0,0,0.148,0,0.0,0.5016666666666667,0.10571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
124,0,4.1,0.98,1,0.0,0.0,1.41,0.01,0.0,1.47,0.0,0.0,0.0,0.0,0.08,0.3,0.04,0.08,0.14,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.235,0.0,0.24,0.24,0,0,0.143,0,0.0,0.48,0.10214285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
125,0,4.133,0.98,1,0.0,0.0,1.4,0.01,0.0,1.58,0.01,0.0,0.0,0.0,0.13,0.29,0.04,0.15,0.13,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.2333333333333333,0.0,0.24833333333333332,0.24833333333333332,0,0,0.146,0,0.0,0.4966666666666667,0.10428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
126,0,4.167,0.98,1,0.0,0.0,1.51,0.01,0.0,1.67,0.04,0.0,0.0,0.0,0.22,0.26,0.03,0.14,0.13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.25166666666666665,0.0,0.26499999999999996,0.26499999999999996,0,0,0.1563333333333333,0,0.0,0.53,0.11166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
127,0,4.2,0.98,1,0.0,0.0,1.56,0.0,0.0,1.77,0.08,0.0,0.0,0.0,0.22,0.22,0.03,0.09,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26,0.0,0.2775,0.2775,0,0,0.16300000000000003,0,0.0,0.5549999999999999,0.11642857142857145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
128,0,4.2330000000000005,0.98,1,0.0,0.01,1.63,0.0,0.0,1.62,0.07,0.0,0.0,0.0,0.16,0.22,0.03,0.02,0.04,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.27166666666666667,0.0,0.2708333333333333,0.2708333333333333,0,0,0.16266666666666665,0,0.0,0.5416666666666667,0.11619047619047618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
129,0,4.2669999999999995,0.98,1,0.0,0.01,1.66,0.0,0.0,1.46,0.05,0.0,0.0,0.0,0.07,0.22,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0,0.27666666666666667,0.0,0.26,0.26,0,0,0.15933333333333333,0,0.0,0.52,0.1138095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
130,0,4.3,0.98,1,0.0,0.03,1.67,0.0,0.0,1.58,0.01,0.0,0.0,0.0,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.2783333333333333,0.0,0.2708333333333333,0.2708333333333333,0,0,0.16399999999999998,0,0.0,0.5416666666666667,0.11714285714285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
131,0,4.333,0.98,1,0.0,0.02,1.61,0.0,0.0,1.57,0.01,0.0,0.0,0.0,0.11,0.38,0.05,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9800000000000001,0,0.26833333333333337,0.0,0.265,0.265,0,0,0.15966666666666668,0,0.0,0.53,0.11404761904761906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
132,0,4.367,0.98,1,0.0,0.02,1.6,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.19,0.49,0.07,0.0,0.15,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.26666666666666666,0.0,0.27416666666666667,0.27416666666666667,0,0,0.16299999999999998,0,0.0,0.5483333333333333,0.11642857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
133,0,4.4,0.98,1,0.0,0.0,1.59,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.11,0.49,0.07,0.0,0.15,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.265,0.0,0.2625,0.2625,0,0,0.158,0,0.0,0.525,0.11285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
134,0,4.433,0.98,1,0.0,0.0,1.72,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.09,0.45,0.02,0.0,0.08,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.2866666666666667,0.0,0.285,0.285,0,0,0.17133333333333334,0,0.0,0.5700000000000001,0.12238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
135,0,4.467,0.98,1,0.0,0.0,1.67,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.03,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.2783333333333333,0.0,0.27416666666666667,0.27416666666666667,0,0,0.16533333333333333,0,0.0,0.5483333333333333,0.1180952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
136,0,4.5,0.98,1,0.0,0.0,1.73,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.03,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.28833333333333333,0.0,0.29583333333333334,0.29583333333333334,0,0,0.17600000000000002,0,0.0,0.5916666666666667,0.12571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
137,0,4.533,0.98,1,0.0,0.0,1.63,0.03,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.27166666666666667,0.0,0.2841666666666667,0.2841666666666667,0,0,0.168,0,0.0,0.5683333333333334,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
138,0,4.567,0.98,1,0.0,0.1,1.71,0.03,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.9800000000000001,0,0.285,0.0,0.2941666666666667,0.2941666666666667,0,0,0.17466666666666666,0,0.0,0.5883333333333334,0.12476190476190475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
139,0,4.6,0.98,1,0.0,0.1,1.73,0.03,0.0,1.64,0.02,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.9800000000000001,0,0.28833333333333333,0.0,0.2808333333333333,0.2808333333333333,0,0,0.16999999999999998,0,0.0,0.5616666666666666,0.12142857142857141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
140,0,4.633,0.98,1,0.0,0.15,1.73,0.0,0.0,1.62,0.02,0.0,0.0,0.0,0.0,0.16,0.01,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.28833333333333333,0.0,0.2791666666666667,0.2791666666666667,0,0,0.16933333333333334,0,0.0,0.5583333333333333,0.12095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
141,0,4.667,0.98,1,0.0,0.06,1.72,0.0,0.0,1.58,0.02,0.0,0.0,0.0,0.0,0.14,0.01,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.2866666666666667,0.0,0.27499999999999997,0.27499999999999997,0,0,0.16733333333333333,0,0.0,0.55,0.11952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
142,0,4.7,0.98,1,0.0,0.06,1.69,0.02,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9800000000000001,0,0.2816666666666667,0.0,0.27416666666666667,0.27416666666666667,0,0,0.166,0,0.0,0.5483333333333333,0.11857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
143,0,4.7330000000000005,0.98,1,0.0,0.0,1.68,0.02,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.02,0.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.9800000000000001,0,0.27999999999999997,0.0,0.26416666666666666,0.26416666666666666,0,0,0.16166666666666668,0,0.0,0.5283333333333333,0.11547619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
144,0,4.7669999999999995,0.98,1,0.0,0.0,1.69,0.13,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.02,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.9800000000000001,0,0.2816666666666667,0.0,0.27666666666666667,0.27666666666666667,0,0,0.16699999999999998,0,0.0,0.5533333333333333,0.11928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
145,0,4.8,0.98,1,0.0,0.0,1.61,0.18,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.07,0.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0,0.26833333333333337,0.0,0.26583333333333337,0.26583333333333337,0,0,0.16,0,0.0,0.5316666666666667,0.1142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
146,0,4.833,0.98,1,0.0,0.05,1.67,0.3,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.08,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.2783333333333333,0.0,0.26666666666666666,0.26666666666666666,0,0,0.1623333333333333,0,0.0,0.5333333333333333,0.11595238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
147,0,4.867,0.98,1,0.0,0.06,1.58,0.19,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26333333333333336,0.0,0.26333333333333336,0.26333333333333336,0,0,0.158,0,0.0,0.26333333333333336,0.11285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
148,0,4.9,0.98,1,0.0,0.1,1.6,0.25,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.04,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0,0,0.16,0,0.0,0.26666666666666666,0.1142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
149,0,4.933,0.98,1,0.0,0.09,1.53,0.27,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.01,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.255,0.0,0.255,0.255,0,0,0.153,0,0.0,0.255,0.10928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
150,0,4.967,0.98,1,0.0,0.07,1.55,0.39,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.9800000000000001,0,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0,0,0.15500000000000003,0,0.0,0.25833333333333336,0.11071428571428574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
151,0,5.0,0.98,1,0.0,0.03,1.53,0.3,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.04,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.255,0.0,0.255,0.255,0,0,0.153,0,0.0,0.255,0.10928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
152,0,5.033,0.98,1,0.0,0.0,1.51,0.34,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.06,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.25166666666666665,0.0,0.25166666666666665,0.25166666666666665,0,0,0.15099999999999997,0,0.0,0.25166666666666665,0.10785714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
153,0,5.067,0.98,1,0.0,0.0,1.48,0.3,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.07,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24666666666666667,0.0,0.24666666666666667,0.24666666666666667,0,0,0.148,0,0.0,0.24666666666666667,0.10571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
154,0,5.1,0.98,1,0.0,0.0,1.54,0.26,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.25666666666666665,0.0,0.25666666666666665,0.25666666666666665,0,0,0.154,0,0.0,0.25666666666666665,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
155,0,5.132999999999999,0.98,1,0.0,0.0,1.58,0.17,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.03,0.0,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.26333333333333336,0.0,0.22833333333333336,0.22833333333333336,0,0,0.14400000000000002,0,0.0,0.45666666666666667,0.10285714285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
156,0,5.167000000000001,0.98,1,0.0,0.0,1.63,0.22,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.03,0.16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.27166666666666667,0.0,0.24833333333333332,0.24833333333333332,0,0,0.15366666666666667,0,0.0,0.4966666666666667,0.10976190476190475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
157,0,5.2,0.98,1,0.0,0.0,1.61,0.24,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.03,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26833333333333337,0.0,0.26833333333333337,0.26833333333333337,0,0,0.16100000000000003,0,0.0,0.26833333333333337,0.11500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
158,0,5.233,0.98,1,0.0,0.0,1.56,0.08,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.26,0.0,0.2733333333333334,0.2733333333333334,0,0,0.16133333333333338,0,0.0,0.5466666666666666,0.11523809523809526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Pass,/app/raw_data/subj01_timepoint01.mp4
